Don_Left,Don_Right,Ka_Left,Ka_Right,Label
0,0,268,23,Don_Right
112,0,392,30,Don_Right
0,0,383,31,Don_Right
0,0,392,18,Don_Right
0,0,239,8,Don_Right
0,0,117,7,Don_Right
77,0,437,202,Don_Right
0,0,134,11,Don_Right
0,0,87,9,Don_Right
0,0,488,162,Don_Right
0,0,243,16,Don_Right
0,0,77,5,Don_Right
307,0,588,257,Don_Right
195,0,192,8,Don_Right
0,0,193,5,Don_Right
271,0,227,18,Don_Right
337,0,463,65,Don_Right
493,0,578,193,Don_Right
262,0,552,40,Don_Right
82,0,289,14,Don_Right
0,0,114,4,Don_Right
193,0,594,103,Don_Right
121,0,500,54,Don_Right
203,0,601,106,Don_Right
0,0,584,70,Don_Right
100,0,619,108,Don_Right
0,0,461,18,Don_Right
0,0,95,13,Don_Right
0,0,251,24,Don_Right
0,0,176,4,Don_Right
0,0,448,48,Don_Right
0,0,73,4,Don_Right
80,0,530,41,Don_Right
0,0,274,4,Don_Right
119,0,577,65,Don_Right
0,0,132,7,Don_Right
0,0,118,23,Don_Right
72,0,449,19,Don_Right
0,0,299,5,Don_Right
168,0,593,103,Don_Right
0,0,308,15,Don_Right
129,0,531,60,Don_Right
90,0,596,92,Don_Right
85,0,452,24,Don_Right
225,0,574,133,Don_Right
77,0,108,4,Don_Right
302,0,531,137,Don_Right
100,0,484,38,Don_Right
80,0,55,1,Don_Right
0,0,328,22,Don_Right
267,0,500,189,Don_Right
117,0,540,74,Don_Right
221,0,490,205,Don_Right
293,0,493,212,Don_Right
178,0,495,108,Don_Right
0,0,180,16,Don_Right
78,0,360,70,Don_Right
0,0,292,6,Don_Right
0,0,191,15,Don_Right
0,0,428,77,Don_Right
0,0,542,65,Don_Right
0,0,304,10,Don_Right
0,0,168,6,Don_Right
0,0,577,63,Don_Right
0,0,250,33,Don_Right
0,0,452,24,Don_Right
0,0,521,94,Don_Right
0,0,243,15,Don_Right
0,0,191,8,Don_Right
0,0,235,22,Don_Right
82,0,549,103,Don_Right
0,0,492,22,Don_Right
0,0,504,35,Don_Right
98,0,457,33,Don_Right
0,0,359,19,Don_Right
0,0,460,18,Don_Right
88,0,347,70,Don_Right
0,0,335,16,Don_Right
0,1,222,18,Don_Right
0,0,483,47,Don_Right
162,0,516,102,Don_Right
138,0,517,111,Don_Right
129,0,444,66,Don_Right
86,0,0,2,Don_Right
85,0,5,2,Don_Right
129,1,72,7,Don_Right
116,0,247,17,Don_Right
106,0,484,46,Don_Right
91,0,529,115,Don_Right
274,0,662,233,Don_Right
226,0,541,44,Don_Right
263,1,618,128,Don_Right
318,0,613,160,Don_Right
326,0,689,122,Don_Right
398,0,667,195,Don_Right
128,0,0,6,Don_Right
0,0,134,5,Don_Right
246,0,689,176,Don_Right
89,0,556,131,Don_Right
97,0,549,67,Don_Right
0,0,412,8,Don_Right
0,0,72,3,Don_Right
84,0,510,71,Don_Right
0,0,435,14,Don_Right
101,0,639,181,Don_Right
173,0,36,4,Don_Right
225,0,611,84,Don_Right
310,0,622,146,Don_Right
0,0,260,5,Don_Right
204,0,536,85,Don_Right
323,0,658,131,Don_Right
313,2,629,250,Don_Right
253,0,623,152,Don_Right
0,0,553,238,Don_Right
61,0,131,15,Don_Right
43,0,299,109,Don_Right
84,0,240,20,Don_Right
60,0,204,21,Don_Right
0,0,186,16,Don_Right
168,0,484,124,Don_Right
98,0,489,109,Don_Right
104,0,16,14,Don_Right
91,0,138,8,Don_Right
265,0,482,81,Don_Right
220,0,545,143,Don_Right
132,0,398,65,Don_Right
278,0,416,250,Don_Right
271,0,384,227,Don_Right
0,0,225,4,Don_Right
162,0,536,211,Don_Right
78,0,345,40,Don_Right
96,0,386,25,Don_Right
150,0,502,38,Don_Right
52,0,538,195,Don_Right
41,0,363,39,Don_Right
0,0,186,20,Don_Right
0,0,618,279,Don_Right
0,0,568,233,Don_Right
0,0,601,204,Don_Right
0,0,616,293,Don_Right
2,0,591,166,Don_Right
0,0,132,18,Don_Right
0,0,369,22,Don_Right
0,0,414,39,Don_Right
41,0,112,7,Don_Right
70,0,232,7,Don_Right
78,0,701,205,Don_Right
94,0,678,187,Don_Right
95,0,649,101,Don_Right
95,0,559,64,Don_Right
99,0,544,48,Don_Right
100,0,627,103,Don_Right
72,0,546,91,Don_Right
0,0,201,11,Don_Right
88,0,252,12,Don_Right
53,0,529,126,Don_Right
0,0,333,15,Don_Right
123,0,319,9,Don_Right
0,0,526,150,Don_Right
0,0,337,61,Don_Right
165,0,431,91,Don_Right
243,2,399,56,Don_Right
233,0,417,24,Don_Right
89,0,4,0,Don_Right
172,0,157,8,Don_Right
150,0,266,5,Don_Right
350,0,596,105,Don_Right
147,0,568,42,Don_Right
92,0,492,23,Don_Right
346,0,497,91,Don_Right
264,0,541,56,Don_Right
273,0,489,91,Don_Right
251,0,311,15,Don_Right
104,0,321,7,Don_Right
445,0,468,162,Don_Right
443,0,534,123,Don_Right
235,0,317,12,Don_Right
90,0,0,1,Don_Right
372,0,336,120,Don_Right
344,0,360,218,Don_Right
297,0,509,254,Don_Right
145,0,534,165,Don_Right
0,0,250,6,Don_Right
0,0,151,9,Don_Right
0,0,696,203,Don_Right
0,0,645,109,Don_Right
187,0,659,220,Don_Right
229,0,744,271,Don_Right
133,0,505,139,Don_Right
135,0,610,179,Don_Right
94,0,439,192,Don_Right
87,0,642,173,Don_Right
129,0,505,150,Don_Right
0,0,472,84,Don_Right
0,0,384,94,Don_Right
0,0,360,88,Don_Right
203,0,175,3,Don_Right
296,1,714,143,Don_Right
288,1,691,124,Don_Right
303,0,705,166,Don_Right
218,0,448,59,Don_Right
272,0,626,106,Don_Right
262,0,716,153,Don_Right
177,0,687,140,Don_Right
176,0,578,144,Don_Right
0,0,433,124,Don_Right
93,0,580,169,Don_Right
0,0,587,222,Don_Right
81,0,267,12,Don_Right
145,0,109,9,Don_Right
0,0,633,112,Don_Right
124,0,236,41,Don_Right
0,0,490,193,Don_Right
0,0,510,148,Don_Right
0,0,251,12,Don_Right
199,0,483,231,Don_Right
182,0,582,188,Don_Right
0,0,446,184,Don_Right
0,0,500,167,Don_Right
0,0,533,193,Don_Right
87,0,450,52,Don_Right
72,0,607,216,Don_Right
0,0,387,24,Don_Right
0,0,275,8,Don_Right
43,0,346,28,Don_Right
0,0,360,26,Don_Right
0,0,494,146,Don_Right
0,0,525,155,Don_Right
0,0,600,261,Don_Right
0,0,296,60,Don_Right
0,0,508,186,Don_Right
0,0,311,19,Don_Right
0,0,470,131,Don_Right
0,0,337,63,Don_Right
0,0,499,241,Don_Right
0,0,552,210,Don_Right
0,0,471,143,Don_Right
0,0,471,74,Don_Right
0,0,486,201,Don_Right
0,0,436,168,Don_Right
0,0,489,210,Don_Right
0,0,547,205,Don_Right
75,0,562,188,Don_Right
0,0,552,94,Don_Right
0,0,496,208,Don_Right
87,0,483,283,Don_Right
112,0,467,99,Don_Right
10,0,436,97,Don_Right
81,0,580,261,Don_Right
0,0,380,43,Don_Right
63,0,516,182,Don_Right
0,0,534,115,Don_Right
0,0,446,169,Don_Right
0,1,488,140,Don_Right
107,0,393,183,Don_Right
145,0,463,162,Don_Right
241,0,425,220,Don_Right
86,0,409,74,Don_Right
80,0,525,118,Don_Right
137,0,456,127,Don_Right
81,0,326,25,Don_Right
190,0,598,108,Don_Right
262,0,623,206,Don_Right
193,0,578,121,Don_Right
210,0,582,180,Don_Right
0,0,121,2,Don_Right
0,0,591,202,Don_Right
0,0,549,37,Don_Right
0,0,580,123,Don_Right
0,0,522,25,Don_Right
0,0,589,86,Don_Right
0,1,520,57,Don_Right
0,0,544,62,Don_Right
0,0,560,45,Don_Right
0,0,493,103,Don_Right
0,0,540,125,Don_Right
0,0,585,170,Don_Right
0,0,549,64,Don_Right
0,0,518,89,Don_Right
0,0,595,62,Don_Right
587,1,294,9,Don_Left
600,0,310,13,Don_Left
475,0,151,12,Don_Left
406,0,13,7,Don_Left
415,0,226,10,Don_Left
447,0,102,8,Don_Left
482,1,288,13,Don_Left
466,0,82,20,Don_Left
383,0,64,13,Don_Left
478,0,280,26,Don_Left
467,0,250,20,Don_Left
405,0,21,11,Don_Left
521,0,182,20,Don_Left
505,0,168,10,Don_Left
502,0,28,8,Don_Left
362,0,146,10,Don_Left
401,1,163,12,Don_Left
420,0,29,13,Don_Left
453,0,104,9,Don_Left
425,0,142,15,Don_Left
444,0,282,14,Don_Left
426,0,142,14,Don_Left
330,0,6,8,Don_Left
411,0,317,11,Don_Left
477,0,352,17,Don_Left
437,0,398,18,Don_Left
265,0,263,14,Don_Left
370,0,373,18,Don_Left
434,0,358,19,Don_Left
451,0,374,23,Don_Left
421,0,403,26,Don_Left
367,0,245,12,Don_Left
489,0,384,17,Don_Left
412,0,187,13,Don_Left
434,0,203,12,Don_Left
413,0,263,10,Don_Left
411,0,183,10,Don_Left
386,1,214,13,Don_Left
398,0,190,9,Don_Left
455,0,208,13,Don_Left
504,0,274,18,Don_Left
523,0,380,62,Don_Left
425,0,313,24,Don_Left
447,0,204,24,Don_Left
468,0,280,10,Don_Left
436,0,135,12,Don_Left
515,0,219,12,Don_Left
433,0,216,10,Don_Left
406,0,252,11,Don_Left
402,0,281,13,Don_Left
462,0,189,11,Don_Left
515,0,330,64,Don_Left
305,0,55,6,Don_Left
169,0,0,6,Don_Left
460,0,226,6,Don_Left
364,1,251,12,Don_Left
380,0,225,6,Don_Left
446,0,245,8,Don_Left
442,0,48,8,Don_Left
486,0,152,6,Don_Left
496,0,227,9,Don_Left
520,0,266,4,Don_Left
473,0,240,6,Don_Left
421,0,258,5,Don_Left
507,0,336,15,Don_Left
310,0,4,5,Don_Left
381,0,288,13,Don_Left
195,0,0,1,Don_Left
462,0,236,9,Don_Left
452,0,151,9,Don_Left
362,0,7,7,Don_Left
470,0,214,5,Don_Left
447,0,234,11,Don_Left
85,0,1,3,Don_Left
474,1,187,8,Don_Left
421,0,174,13,Don_Left
426,0,439,44,Don_Left
431,0,226,19,Don_Left
476,0,140,8,Don_Left
516,0,185,23,Don_Left
510,0,12,7,Don_Left
271,0,14,8,Don_Left
400,0,3,6,Don_Left
450,0,11,11,Don_Left
442,0,17,8,Don_Left
351,0,8,7,Don_Left
487,0,5,10,Don_Left
242,0,8,8,Don_Left
461,0,6,6,Don_Left
85,0,1,0,Don_Left
272,0,9,7,Don_Left
383,1,12,6,Don_Left
454,0,221,12,Don_Left
396,0,53,8,Don_Left
365,0,21,8,Don_Left
399,1,136,14,Don_Left
372,0,17,8,Don_Left
316,0,13,7,Don_Left
399,0,83,6,Don_Left
225,0,0,0,Don_Left
448,0,198,8,Don_Left
426,0,55,4,Don_Left
318,0,30,6,Don_Left
504,0,331,8,Don_Left
348,0,36,2,Don_Left
99,0,6,0,Don_Left
496,0,317,17,Don_Left
355,0,180,12,Don_Left
362,0,45,7,Don_Left
345,0,13,6,Don_Left
449,0,90,6,Don_Left
438,0,167,6,Don_Left
494,0,449,20,Don_Left
352,0,69,6,Don_Left
486,0,250,15,Don_Left
408,0,12,9,Don_Left
389,0,23,6,Don_Left
439,0,33,5,Don_Left
445,0,276,8,Don_Left
440,0,28,7,Don_Left
494,0,373,9,Don_Left
440,0,188,12,Don_Left
463,0,363,10,Don_Left
88,0,0,0,Don_Left
199,0,72,2,Don_Left
355,0,213,9,Don_Left
433,0,334,12,Don_Left
341,0,201,8,Don_Left
138,0,0,0,Don_Left
237,0,258,4,Don_Left
306,0,138,3,Don_Left
438,0,542,16,Don_Left
312,0,249,6,Don_Left
200,0,179,2,Don_Left
135,0,6,0,Don_Left
191,0,107,1,Don_Left
272,0,310,9,Don_Left
183,0,224,8,Don_Left
274,0,130,5,Don_Left
137,0,10,0,Don_Left
301,0,227,11,Don_Left
286,0,266,11,Don_Left
288,0,218,5,Don_Left
307,0,332,7,Don_Left
294,0,243,13,Don_Left
304,0,391,14,Don_Left
241,0,287,8,Don_Left
334,0,362,14,Don_Left
301,0,294,7,Don_Left
322,0,201,5,Don_Left
433,1,295,14,Don_Left
435,0,275,11,Don_Left
278,0,243,6,Don_Left
346,0,275,13,Don_Left
405,0,317,14,Don_Left
325,0,144,7,Don_Left
426,0,148,10,Don_Left
354,0,98,7,Don_Left
338,0,39,6,Don_Left
319,0,23,6,Don_Left
326,0,9,2,Don_Left
376,0,92,1,Don_Left
359,0,12,0,Don_Left
442,0,113,7,Don_Left
331,0,9,1,Don_Left
464,0,281,11,Don_Left
173,0,0,0,Don_Left
537,0,327,20,Don_Left
359,0,13,6,Don_Left
462,0,279,7,Don_Left
449,0,41,8,Don_Left
463,0,202,16,Don_Left
441,0,44,9,Don_Left
385,0,91,11,Don_Left
452,0,208,8,Don_Left
262,0,40,9,Don_Left
350,0,38,9,Don_Left
498,0,171,10,Don_Left
405,0,12,6,Don_Left
477,0,215,10,Don_Left
532,0,89,1,Don_Left
505,0,178,15,Don_Left
389,0,1,2,Don_Left
306,0,11,4,Don_Left
383,0,8,4,Don_Left
453,0,217,10,Don_Left
335,0,132,10,Don_Left
481,0,275,10,Don_Left
200,0,7,0,Don_Left
437,0,203,9,Don_Left
390,0,250,6,Don_Left
441,0,468,62,Don_Left
384,0,10,10,Don_Left
541,0,309,9,Don_Left
516,0,85,14,Don_Left
421,0,20,3,Don_Left
373,0,15,1,Don_Left
513,0,14,8,Don_Left
401,0,3,5,Don_Left
391,0,14,2,Don_Left
0,0,680,130,Ka_Left
7,0,704,164,Ka_Left
0,0,632,73,Ka_Left
0,0,617,32,Ka_Left
0,0,702,101,Ka_Left
0,0,582,24,Ka_Left
0,0,667,50,Ka_Left
0,0,614,33,Ka_Left
65,0,567,26,Ka_Left
44,0,633,36,Ka_Left
84,0,546,24,Ka_Left
247,0,601,20,Ka_Left
344,0,669,21,Ka_Left
252,0,663,20,Ka_Left
231,0,613,18,Ka_Left
236,0,633,19,Ka_Left
233,0,553,31,Ka_Left
210,0,598,14,Ka_Left
146,0,697,27,Ka_Left
134,0,750,30,Ka_Left
0,0,606,26,Ka_Left
37,0,641,30,Ka_Left
0,0,626,20,Ka_Left
0,0,645,28,Ka_Left
0,0,761,31,Ka_Left
0,0,744,28,Ka_Left
0,0,693,25,Ka_Left
0,0,628,20,Ka_Left
0,0,641,37,Ka_Left
0,0,694,25,Ka_Left
0,0,637,19,Ka_Left
0,0,625,22,Ka_Left
0,0,748,34,Ka_Left
0,2,736,25,Ka_Left
1,0,652,22,Ka_Left
0,0,647,20,Ka_Left
0,0,629,15,Ka_Left
0,0,558,20,Ka_Left
0,0,538,13,Ka_Left
0,0,709,30,Ka_Left
0,0,347,13,Ka_Left
0,0,587,21,Ka_Left
0,0,754,23,Ka_Left
1,0,575,25,Ka_Left
0,0,740,26,Ka_Left
0,0,728,30,Ka_Left
0,0,739,31,Ka_Left
0,0,753,28,Ka_Left
0,0,342,11,Ka_Left
0,1,386,8,Ka_Left
0,0,470,18,Ka_Left
0,0,537,20,Ka_Left
0,0,534,14,Ka_Left
143,0,688,22,Ka_Left
0,0,300,14,Ka_Left
0,0,535,21,Ka_Left
0,0,462,22,Ka_Left
1,0,361,13,Ka_Left
0,0,567,23,Ka_Left
0,0,621,23,Ka_Left
0,0,589,27,Ka_Left
0,0,723,119,Ka_Left
0,0,706,54,Ka_Left
0,0,593,23,Ka_Left
0,0,580,34,Ka_Left
0,0,445,15,Ka_Left
0,0,641,42,Ka_Left
0,0,653,24,Ka_Left
0,0,501,22,Ka_Left
0,0,602,40,Ka_Left
0,0,634,64,Ka_Left
0,0,676,70,Ka_Left
36,0,653,68,Ka_Left
111,0,724,150,Ka_Left
0,0,696,71,Ka_Left
0,0,613,60,Ka_Left
0,0,561,63,Ka_Left
183,0,708,52,Ka_Left
203,0,632,20,Ka_Left
198,0,581,16,Ka_Left
114,0,79,5,Ka_Left
130,0,296,10,Ka_Left
217,0,588,16,Ka_Left
153,0,566,17,Ka_Left
0,0,98,2,Ka_Left
237,0,630,22,Ka_Left
0,0,307,14,Ka_Left
0,0,480,14,Ka_Left
143,0,590,14,Ka_Left
141,0,634,16,Ka_Left
91,0,526,17,Ka_Left
36,0,547,18,Ka_Left
140,0,672,24,Ka_Left
0,0,244,13,Ka_Left
197,1,698,33,Ka_Left
126,0,631,29,Ka_Left
343,3,622,18,Ka_Left
206,2,471,27,Ka_Left
202,1,400,15,Ka_Left
158,0,336,10,Ka_Left
287,1,641,18,Ka_Left
202,1,604,16,Ka_Left
193,0,533,17,Ka_Left
97,0,506,14,Ka_Left
235,1,635,18,Ka_Left
204,2,630,19,Ka_Left
210,1,596,24,Ka_Left
278,1,565,22,Ka_Left
197,6,13,11,Ka_Left
0,0,82,2,Ka_Left
54,0,555,14,Ka_Left
118,0,528,26,Ka_Left
189,0,563,23,Ka_Left
232,0,588,17,Ka_Left
182,0,530,16,Ka_Left
198,0,546,19,Ka_Left
0,0,212,8,Ka_Left
0,0,536,16,Ka_Left
153,0,661,31,Ka_Left
160,0,560,14,Ka_Left
259,0,577,27,Ka_Left
194,0,424,16,Ka_Left
206,0,346,15,Ka_Left
223,0,420,10,Ka_Left
315,0,611,20,Ka_Left
225,0,614,24,Ka_Left
236,0,501,20,Ka_Left
168,0,518,15,Ka_Left
244,0,596,22,Ka_Left
249,0,567,24,Ka_Left
214,0,633,19,Ka_Left
265,0,382,15,Ka_Left
337,0,640,33,Ka_Left
308,0,548,15,Ka_Left
242,0,698,18,Ka_Left
311,0,612,22,Ka_Left
284,0,605,20,Ka_Left
187,0,584,21,Ka_Left
216,0,591,16,Ka_Left
404,0,645,17,Ka_Left
208,0,677,55,Ka_Left
192,0,568,39,Ka_Left
236,0,494,29,Ka_Left
201,0,606,52,Ka_Left
352,0,618,45,Ka_Left
214,0,676,31,Ka_Left
160,0,648,30,Ka_Left
249,0,607,17,Ka_Left
181,0,473,21,Ka_Left
126,0,591,28,Ka_Left
227,0,490,37,Ka_Left
202,0,657,39,Ka_Left
120,0,597,22,Ka_Left
146,0,584,15,Ka_Left
133,0,621,21,Ka_Left
400,0,723,32,Ka_Left
169,0,675,20,Ka_Left
331,0,574,24,Ka_Left
335,0,544,19,Ka_Left
363,0,659,23,Ka_Left
160,0,617,17,Ka_Left
342,0,527,21,Ka_Left
0,0,523,19,Ka_Left
399,0,734,47,Ka_Left
268,0,636,22,Ka_Left
286,0,699,24,Ka_Left
197,0,610,20,Ka_Left
277,0,671,31,Ka_Left
155,0,618,22,Ka_Left
228,0,666,21,Ka_Left
379,0,662,20,Ka_Left
412,0,656,23,Ka_Left
270,1,620,23,Ka_Left
212,0,587,20,Ka_Left
250,0,589,20,Ka_Left
280,0,665,124,Ka_Left
192,0,549,24,Ka_Left
133,0,542,63,Ka_Left
202,0,690,125,Ka_Left
230,0,706,41,Ka_Left
202,0,674,39,Ka_Left
223,0,637,20,Ka_Left
317,0,623,23,Ka_Left
217,0,622,27,Ka_Left
397,0,636,29,Ka_Left
298,0,618,13,Ka_Left
269,0,580,29,Ka_Left
246,0,498,12,Ka_Left
270,0,562,13,Ka_Left
295,0,612,22,Ka_Left
407,0,650,21,Ka_Left
177,0,587,23,Ka_Left
142,0,454,15,Ka_Left
322,0,610,33,Ka_Left
101,0,478,14,Ka_Left
238,0,700,66,Ka_Left
188,0,720,34,Ka_Left
254,0,640,15,Ka_Left
193,0,628,15,Ka_Left
312,0,645,24,Ka_Left
88,0,678,190,Ka_Right
17,0,599,218,Ka_Right
49,0,656,161,Ka_Right
0,0,649,155,Ka_Right
56,0,617,165,Ka_Right
76,0,605,131,Ka_Right
2,0,678,202,Ka_Right
154,0,683,313,Ka_Right
94,0,592,98,Ka_Right
140,0,612,224,Ka_Right
125,0,547,175,Ka_Right
0,0,484,53,Ka_Right
64,0,639,181,Ka_Right
124,0,623,232,Ka_Right
111,0,595,146,Ka_Right
83,0,546,177,Ka_Right
141,0,542,169,Ka_Right
70,0,452,131,Ka_Right
30,0,536,118,Ka_Right
135,0,567,217,Ka_Right
0,0,578,98,Ka_Right
58,0,506,115,Ka_Right
26,0,533,177,Ka_Right
142,0,459,162,Ka_Right
128,0,616,210,Ka_Right
76,0,684,234,Ka_Right
39,0,595,151,Ka_Right
116,0,688,242,Ka_Right
0,0,614,122,Ka_Right
0,0,616,117,Ka_Right
177,0,646,209,Ka_Right
120,0,683,215,Ka_Right
93,0,619,186,Ka_Right
100,0,678,190,Ka_Right
79,0,715,306,Ka_Right
7,0,646,176,Ka_Right
0,0,600,204,Ka_Right
48,0,706,337,Ka_Right
0,0,709,306,Ka_Right
0,0,626,137,Ka_Right
107,0,696,264,Ka_Right
90,0,640,182,Ka_Right
119,0,715,268,Ka_Right
92,0,700,199,Ka_Right
0,0,650,195,Ka_Right
80,0,615,106,Ka_Right
0,0,569,138,Ka_Right
39,0,570,133,Ka_Right
156,0,693,244,Ka_Right
78,0,612,154,Ka_Right
85,0,622,184,Ka_Right
81,0,526,143,Ka_Right
153,0,697,246,Ka_Right
53,0,599,164,Ka_Right
112,0,644,215,Ka_Right
142,0,646,202,Ka_Right
137,0,646,250,Ka_Right
90,0,617,231,Ka_Right
47,0,565,134,Ka_Right
44,0,637,174,Ka_Right
0,0,452,18,Ka_Right
0,0,668,222,Ka_Right
92,0,699,168,Ka_Right
16,0,665,144,Ka_Right
0,0,626,135,Ka_Right
0,0,685,197,Ka_Right
68,0,635,110,Ka_Right
0,0,601,94,Ka_Right
0,0,586,169,Ka_Right
0,0,514,60,Ka_Right
0,1,697,265,Ka_Right
0,0,587,106,Ka_Right
0,0,650,170,Ka_Right
0,0,623,228,Ka_Right
0,0,642,163,Ka_Right
58,0,697,288,Ka_Right
68,0,650,202,Ka_Right
0,0,557,82,Ka_Right
85,0,711,232,Ka_Right
0,0,704,300,Ka_Right
0,0,531,96,Ka_Right
194,0,694,214,Ka_Right
41,0,585,121,Ka_Right
136,0,677,308,Ka_Right
97,0,518,124,Ka_Right
153,0,711,219,Ka_Right
117,0,616,180,Ka_Right
0,0,346,22,Ka_Right
109,0,677,197,Ka_Right
165,0,674,189,Ka_Right
77,0,591,131,Ka_Right
135,0,713,312,Ka_Right
68,0,613,102,Ka_Right
85,0,680,304,Ka_Right
136,0,673,219,Ka_Right
41,0,535,200,Ka_Right
0,0,642,178,Ka_Right
41,0,710,238,Ka_Right
0,0,636,259,Ka_Right
0,0,653,212,Ka_Right
0,0,636,149,Ka_Right
0,0,435,21,Ka_Right
0,0,507,57,Ka_Right
0,0,645,171,Ka_Right
0,0,640,257,Ka_Right
89,0,674,287,Ka_Right
0,0,635,309,Ka_Right
77,0,665,260,Ka_Right
70,0,620,107,Ka_Right
0,1,581,165,Ka_Right
105,0,678,173,Ka_Right
81,0,664,203,Ka_Right
70,0,606,223,Ka_Right
110,0,645,173,Ka_Right
0,0,521,70,Ka_Right
103,0,657,356,Ka_Right
0,0,448,19,Ka_Right
0,0,501,112,Ka_Right
0,0,618,66,Ka_Right
0,0,495,73,Ka_Right
0,0,619,137,Ka_Right
0,0,504,50,Ka_Right
0,0,590,117,Ka_Right
0,0,504,36,Ka_Right
119,0,609,265,Ka_Right
16,0,494,51,Ka_Right
211,0,644,266,Ka_Right
0,0,476,26,Ka_Right
187,0,633,269,Ka_Right
131,0,558,195,Ka_Right
147,0,642,185,Ka_Right
151,0,646,217,Ka_Right
81,0,645,105,Ka_Right
66,0,673,185,Ka_Right
45,0,677,230,Ka_Right
0,0,636,170,Ka_Right
19,0,509,113,Ka_Right
121,0,650,273,Ka_Right
64,0,632,98,Ka_Right
0,0,486,31,Ka_Right
0,0,574,151,Ka_Right
0,0,651,140,Ka_Right
55,0,662,192,Ka_Right
0,0,643,188,Ka_Right
107,0,693,232,Ka_Right
116,0,623,247,Ka_Right
93,0,670,230,Ka_Right
0,0,544,81,Ka_Right
0,0,654,222,Ka_Right
0,0,375,20,Ka_Right
111,0,548,80,Ka_Right
84,1,691,189,Ka_Right
56,1,714,347,Ka_Right
65,0,681,204,Ka_Right
64,0,694,230,Ka_Right
59,0,675,283,Ka_Right
0,0,703,274,Ka_Right
1,0,671,317,Ka_Right
124,0,635,223,Ka_Right
0,0,691,324,Ka_Right
0,0,542,177,Ka_Right
145,0,672,226,Ka_Right
94,1,544,230,Ka_Right
0,0,583,233,Ka_Right
122,0,663,263,Ka_Right
113,0,624,228,Ka_Right
70,1,599,207,Ka_Right
132,0,590,177,Ka_Right
0,0,677,250,Ka_Right
0,0,531,149,Ka_Right
0,0,677,173,Ka_Right
0,0,658,210,Ka_Right
16,0,598,110,Ka_Right
58,0,615,159,Ka_Right
0,0,660,152,Ka_Right
0,0,619,125,Ka_Right
28,0,680,200,Ka_Right
31,0,606,241,Ka_Right
65,0,627,146,Ka_Right
27,1,683,190,Ka_Right
0,0,700,215,Ka_Right
0,0,631,201,Ka_Right
0,1,564,194,Ka_Right
0,0,687,202,Ka_Right
0,0,735,242,Ka_Right
0,0,603,137,Ka_Right
0,0,494,44,Ka_Right
0,0,586,119,Ka_Right
0,0,673,191,Ka_Right
0,0,720,184,Ka_Right
0,0,656,190,Ka_Right
0,0,516,106,Ka_Right
0,0,572,125,Ka_Right
0,0,540,29,Ka_Right
0,0,604,155,Ka_Right
0,0,599,92,Ka_Right
0,0,648,165,Ka_Right
0,0,430,29,Ka_Right
0,0,610,143,Ka_Right
0,0,644,215,Ka_Right
432,0,717,32,Noise
148,0,25,1,Noise
355,0,396,122,Noise
404,1,206,100,Noise
486,0,376,228,Noise
514,0,248,167,Noise
0,0,95,20,Noise
239,0,569,177,Noise
524,0,315,23,Noise
769,3,767,374,Noise
771,2,708,277,Noise
775,2,744,353,Noise
784,0,748,362,Noise
782,0,735,373,Noise
771,0,677,320,Noise
0,0,300,28,Noise
0,0,301,30,Noise
0,2,296,32,Noise
1,0,243,16,Noise
0,0,227,24,Noise
0,0,190,25,Noise
0,0,78,4,Noise
730,0,768,440,Noise
779,1,751,366,Noise
0,0,309,23,Noise
1,0,270,20,Noise
0,0,264,20,Noise
0,0,280,10,Noise
807,0,769,482,Noise
646,0,685,260,Noise
0,0,269,16,Noise
0,0,254,18,Noise
0,0,245,14,Noise
0,0,190,17,Noise
774,0,820,578,Noise
785,0,781,495,Noise
0,0,247,26,Noise
2,2,208,16,Noise
0,0,298,22,Noise
0,0,201,18,Noise
7,0,246,18,Noise
88,0,377,15,Noise
766,1,676,359,Noise
783,0,667,230,Noise
0,0,367,32,Noise
0,0,294,16,Noise
0,0,266,17,Noise
0,0,289,13,Noise
9,0,276,18,Noise
829,0,738,422,Noise
816,0,725,309,Noise
0,0,254,14,Noise
0,0,233,11,Noise
0,0,272,22,Noise
0,0,178,4,Noise
672,0,636,303,Noise
0,0,241,11,Noise
0,2,392,15,Noise
1,0,125,17,Noise
817,1,722,400,Noise
828,0,710,317,Noise
820,0,749,269,Noise
0,0,302,34,Noise
0,0,210,17,Noise
0,0,249,10,Noise
787,0,705,325,Noise
802,0,696,292,Noise
0,0,310,33,Noise
5,0,192,22,Noise
2,2,213,21,Noise
454,0,443,17,Noise
794,1,724,298,Noise
780,2,687,285,Noise
0,0,261,21,Noise
76,0,632,117,Noise
781,2,657,295,Noise
795,0,635,272,Noise
0,0,306,28,Noise
0,0,264,14,Noise
0,0,272,25,Noise
331,0,318,168,Noise
737,0,588,304,Noise
768,0,612,272,Noise
54,0,351,80,Noise
1,0,284,13,Noise
0,0,283,18,Noise
0,0,198,15,Noise
0,0,254,22,Noise
705,0,445,136,Noise
282,0,216,35,Noise
227,0,441,216,Noise
807,0,653,260,Noise
2,0,226,17,Noise
0,0,229,24,Noise
0,2,302,50,Noise
777,0,689,300,Noise
785,2,654,263,Noise
531,0,391,49,Noise
0,0,309,23,Noise
0,0,222,14,Noise
0,0,129,15,Noise
370,0,305,17,Noise
832,0,662,282,Noise
827,0,605,182,Noise
